4.011244746326546595e-01,9.854180285960870145e-03,9.698894709162839134e-03,1.068934676826956663e-02,1.239489571158165077e-02,1.024365701392198659e-02,1.003316534286036871e-02,1.159946972333673713e-02,1.145714884192802069e-02,1.136573025658852570e-02,1.031905747748021983e-02,1.177596370257075371e-02,8.511094453882924599e-03,0
-6.731251186023488042e-01,1.133384369824823670e-02,1.644879605448166388e-02,7.832206399425379467e-03,5.455636166217012195e-03,1.156120383091753523e-02,1.065993565408812627e-02,1.618714411561690547e-02,9.630152202363373784e-03,9.625136321749820645e-03,8.414325255420858352e-03,1.380007541708428050e-02,1.026733629508090953e-02,0
-1.278961904581266351e+00,9.728338995557592531e-03,6.782988089025034084e-03,1.074724618363982406e-02,1.321494645606020001e-02,1.007758481451562389e-02,1.405456637013224701e-02,1.363390555521719685e-02,1.521539968044050180e-02,1.233156011965415473e-02,1.113195870074079434e-02,1.444457277118489646e-02,2.028105668357589250e-02,0
-2.091876524343342147e+00,1.563417707876854634e-02,4.996800194364894865e-02,1.133610575993928005e-01,1.103743075268402984e-01,2.308228177476320808e-02,5.223256796367557742e-02,1.648357570822737983e-01,3.479654434738595203e-02,4.387575291053515819e-03,5.034506404480837416e-02,-3.091473713421524945e-03,1.147304097113559761e-02,0
-2.482057631541308762e+00,9.705636899176087184e-02,-1.752291934519600164e-03,4.550100673262254258e-02,6.497274785774220796e-02,6.689568435634585253e-02,5.998308456483786993e-02,4.044882747709017956e-02,1.357382699746498833e-01,3.750380470335601402e-02,4.055163001401525941e-02,1.514431994584396757e-01,7.520550961272011448e-02,0
-6.039866044902644227e-01,1.024420044624133053e-02,9.436333480190477532e-03,1.106554279037818417e-02,1.265936041160731218e-02,1.253845087556319272e-02,9.734022661471743859e-03,9.917832725764786500e-03,1.000085840677902849e-02,9.824285469303539048e-03,1.191950547646370567e-02,1.230545510494234808e-02,9.577964564857016638e-03,0
-2.944583422598133216e-01,9.990604790362206389e-03,1.048529843011581850e-02,8.827660002411759355e-03,8.513075733574395829e-03,1.129733400380758881e-02,1.005094220106893775e-02,8.336499039457021670e-03,9.828644941883658837e-03,8.198724645417491269e-03,1.195616133292082273e-02,1.539631017499777654e-02,7.653175636845867616e-03,0
-1.860551466114774843e+00,2.601879182879478572e-02,1.948152831104561084e-02,8.226213136793511863e-03,5.338031997976234663e-03,2.898596349565224842e-02,3.302535346334593835e-02,3.853802577079584735e-02,4.168959163894597059e-02,4.097455246656304950e-02,3.168639912840553324e-02,5.819595012601351709e-03,-1.949645652259856437e-04,0
-3.699650872568501780e-01,1.239553177239539200e-02,1.388249176129249113e-02,8.630353177752016561e-03,8.239053608786621463e-03,8.595039690332742857e-03,5.672477767129552144e-03,1.247116604282649290e-02,1.341181122502793990e-02,1.355419126705232312e-02,1.036814534276819973e-02,1.439528837308707600e-02,9.513664330633012089e-03,0
-1.103592594700993912e+00,1.825829621138147160e-02,1.283810698674873671e-02,1.874062130094363357e-02,1.431270653481331832e-02,1.444373445997274019e-02,2.269277868783262445e-02,1.792835376310386586e-02,2.077124033908606462e-02,1.423261805221377047e-02,1.158897242282935086e-02,1.280483045246744167e-02,1.312369739248929121e-02,0
-1.570112638737304556e+00,2.803629690335419575e-02,1.170355514914596731e-02,2.580863148256633266e-02,2.612712835408519119e-02,1.099403528664117183e-02,1.418396039244808511e-02,1.246659070735644213e-02,2.238119730093869955e-02,2.801104213314751026e-02,-4.681013656630955699e-04,1.152853638503218044e-02,1.160580677582214414e-02,0
-6.671151279152095492e-01,1.653001957895910284e-02,6.603507781763866963e-03,9.292024611504617199e-03,1.526103262545529249e-02,1.844870179210954947e-02,1.296438876364078632e-02,8.745998817715604917e-03,1.037232013689534833e-02,1.226107792827339088e-02,1.086288310462820220e-02,1.172509247031075161e-02,1.164510422542879356e-02,0
5.714946204055462164e-01,1.182996284954143835e-02,1.080509198916287938e-02,1.101658548325601741e-02,1.023256554375227660e-02,1.088176148454422093e-02,1.001749047714914354e-02,9.603917450860220695e-03,1.093148299555268127e-02,9.882346509040752444e-03,1.061500933528406257e-02,1.040214272965764991e-02,7.490606476102576114e-03,0
-1.330394221568319768e+00,1.329328572009035730e-02,1.429344085197443298e-02,1.260392773929349536e-02,1.561699290935351057e-02,9.060221395800755265e-03,2.178606283869485502e-02,1.879122369008395799e-02,2.038165104139171707e-02,2.307540251702680859e-02,3.124895994319384224e-02,2.173783113183404281e-02,2.676610039847990286e-02,0
-8.191515705763982025e-01,9.169536783611119402e-03,9.455402325895718302e-03,1.215532906981049016e-02,1.101381587257568850e-02,1.152405077650343890e-02,1.169100113465721194e-02,1.122889443417429169e-02,1.069468278299039871e-02,1.100893128066868926e-02,6.971381355809166437e-03,9.980911245094214318e-03,8.381729820271513129e-03,0
1.406393018386656590e-01,1.060345016223699852e-02,1.106132289475471320e-02,1.188510799997575564e-02,1.157852293134563684e-02,1.103141512967037788e-02,1.207694072895656653e-02,1.079962683603279128e-02,1.043886274483137380e-02,1.170533521578582571e-02,1.069417482816095374e-02,1.105108256579953076e-02,9.303816977525195681e-03,0
-5.900329383840560160e-01,1.454798559530994830e-02,1.429876176786590986e-02,1.151756908567627691e-02,1.687277254675926402e-02,1.809767923282636082e-02,1.096684250624772872e-02,9.466968211243769957e-03,1.285192033935460276e-02,1.096950898050624845e-02,1.382826081167893781e-02,1.264503707268651439e-02,7.670726734100847925e-03,0
