-5.713715899460503067e-01,6.012342530606594460e-02,-2.024042466157382758e-01,2.926073544026031037e-01,-2.459888669142980266e-01,3.511328323794973144e-02,-1.930418301955590665e-01,2.854422988330282962e-01,-1.310427749596927705e-01,1.676472867063789340e-01,-6.043539229498144649e-02,-6.383703620963765424e-02,1.358666383377096776e-02,0
-6.943024996469744359e-01,2.884730000862051336e-01,-3.147272924671640770e-01,4.005867654546180212e-01,-1.724067634944556338e-01,4.168133799886261648e-02,-1.455010473500093215e-01,1.992629681820635434e-01,-5.204563981258928523e-02,1.767534748282281465e-01,-1.580272312349718239e-02,-5.616389731724644174e-02,2.050364568427386069e-02,0
-4.351605527366669834e-01,3.371403549659880983e-01,-5.652424000509224111e-01,3.235819033488706031e-01,-1.419322732065971260e-01,1.088041296199472319e-01,-2.100187659770764992e-01,3.196863330718116014e-01,-1.426396366401410654e-01,1.888991386717152055e-01,-1.590345412356514165e-01,-1.934453248991599428e-02,-1.625046120984517672e-02,0
-7.702012004893012964e-01,4.587712785525492332e-01,-3.418952322092274065e-01,1.639784707317790968e-01,2.325287129669641184e-02,-1.909602688104195672e-02,-3.631064124416338162e-02,2.311496154172721362e-01,-2.200928305130471219e-01,2.142853228084742601e-01,1.521591920369529116e-02,-2.927037104578074367e-02,3.043489443977827336e-02,0
-7.294001746548360865e-01,3.660355045357706061e-01,-3.380786780513806988e-01,3.720615654238340064e-01,-1.088736599322397414e-01,8.620381266937673925e-02,-2.594470392438566475e-01,2.668705810022012348e-01,-9.959231694205922247e-02,1.441530224586426989e-01,-4.916671889737772583e-02,-2.662155942190813640e-02,7.311031792673464147e-02,0
-3.515665253074786167e-01,1.507755188655760491e-02,-3.459344104954246157e-01,4.355732324375364284e-01,5.066772859838623855e-02,7.753354969827032372e-02,-3.552088683159611571e-01,9.620337462321428001e-02,-1.095328699163634206e-01,2.531115629129728206e-01,3.709851997316572503e-02,-7.263092746694879698e-02,-7.390633184646142051e-02,0
-5.206275669953075447e-01,2.079101921731609237e-01,-5.673697566983997298e-01,3.790803948075178176e-01,-1.477903910577527680e-01,1.435613224117475994e-01,-1.956799105236297631e-01,2.011699559911716562e-01,-1.715910653388306450e-01,2.916049919211167185e-01,-7.347870083351050463e-02,5.502117943073456946e-02,-1.348580538799359074e-01,0
-3.022798315487039145e-01,-4.842046901541003506e-02,-4.244963965112501514e-01,2.221781693828089321e-01,-2.367738726595066540e-02,7.172275530192974424e-02,-2.810278139273609810e-01,2.169325800092977430e-01,-3.921839361628144671e-02,1.011064932309035103e-01,-3.628363506992038356e-02,4.306454506635673529e-02,-1.908318536498635615e-02,0
-8.577915598292936705e-01,2.006896878186379130e-01,-5.135394419578104275e-02,3.203300590393711733e-01,-5.586959581160101662e-02,-1.196666787428913581e-01,-1.986538187570005554e-01,2.855981348102025752e-01,-2.921787742429677107e-02,9.419302466717432987e-02,-4.196067741350708452e-02,-1.121950239192125581e-01,1.304412235588110480e-01,0
-9.798985471095906785e-01,2.724920801504022161e-01,5.107753054863485576e-02,3.931095696651722426e-01,-2.321979291126966549e-01,-7.581820189721841241e-02,-1.537702365426857065e-01,3.865470127941770806e-01,-1.373440623512367509e-01,7.841528121409074847e-02,-1.685631021146618003e-01,-5.501093446802607367e-02,1.142244661131104344e-01,0
-7.902291383795653212e-01,1.990780048816098158e-01,-1.192255311786268729e-01,2.647768157449851278e-01,-3.937085958593185275e-02,-4.168074771523312683e-02,-2.064015306266552552e-01,1.804735104738819096e-01,-7.584612318731745462e-02,1.587479533068941462e-01,2.121839060026783907e-02,-7.963876089461349728e-02,-2.532162115182959305e-02,0
-7.230539653547134460e-01,3.571101672047511388e-01,-1.739298270599790863e-01,2.112474082034839218e-01,-9.529677654537808962e-02,5.736932060847928921e-02,-2.034011945364658513e-01,1.915893724918338870e-01,-2.657524617053059340e-02,1.245496639484463819e-01,-2.775985086375533373e-03,6.522315745401316422e-02,-9.220796547631937568e-02,0
-1.108021851322625206e+00,5.362123840444835698e-01,-4.610231834013521768e-01,5.338894359778167953e-01,-9.666593191747001323e-02,-7.614467903842875307e-02,-2.581019511914440234e-01,3.251942839671343455e-01,-2.410740963996709230e-01,3.080243800535649723e-01,-2.100118021220177544e-01,2.797959133498451045e-02,-5.240310583599866456e-02,0
-9.392974528330574335e-01,5.638629856150320085e-01,-3.677539382120759703e-01,1.818006996108716966e-01,-5.292312731267063974e-02,8.766632032254997875e-02,-4.914388958102431509e-02,2.091542300940444910e-01,-2.650510573980946472e-01,1.293884786861205227e-01,-3.866770004638347968e-02,4.982185117638215921e-02,4.740433446937775130e-02,0
-1.005640729814713197e+00,3.105948276067819203e-01,-1.015799055726576521e-03,3.853050906913329521e-01,-3.678690853639935976e-01,1.241313940540218763e-01,-6.091013249471907698e-02,1.747029493428458036e-01,-1.726965832431090475e-01,1.206647284253154900e-01,-3.478749055005542906e-02,5.841381608518033536e-02,-6.390284058766128317e-02,0
-9.640831615576741509e-01,3.646519898240521695e-01,-2.906360064932873577e-01,4.416619083172922955e-01,-1.309672289737911222e-01,-3.686559480295958924e-02,-2.489800813697679582e-01,3.225337197023305791e-01,-9.145645102623864431e-02,1.256609566669365519e-01,-1.123590631318159699e-01,-2.921664841997076434e-02,3.286915001702789274e-02,0
-5.685278664022119788e-01,1.899162863825472336e-01,-2.561612901554611299e-01,2.498787149962399257e-01,-1.220641726851101061e-01,5.480839207911829269e-02,-1.677928218410858763e-01,2.246474142637823468e-01,-1.367004392980645522e-01,1.392136853127666218e-01,-1.851128479321209608e-02,-2.011014407711722574e-02,-3.457530102181354675e-02,0
